ts_s,pid,tid,fs_magic,device_id,inode_id,op,total_time,total_requests,hist0,hist1,hist2,hist3,hist4,hist5,hist6,hist7
2025-08-27 14:08:10.667145,14019,14122,7377,142606337,4,1,228201,36,0,33,3,0,0,0,0,0
2025-08-27 14:08:10.667145,13019,13495,1397703499,0,70802,1,804102,12,0,0,12,0,0,0,0,0
2025-08-27 14:08:10.667145,12856,12856,1397703499,0,70049,1,11451710,21,0,0,20,0,0,1,0,0
2025-08-27 14:08:10.667145,13019,13672,1397703499,0,70074,1,25070,1,0,0,1,0,0,0,0,0
2025-08-27 14:08:10.667145,13019,13672,1397703499,0,70802,0,54893,17,1,16,0,0,0,0,0,0
2025-08-27 14:08:10.667145,14132,14140,16914836,0,6137,1,70369,6,0,2,4,0,0,0,0,0
2025-08-27 14:08:10.667145,838,15305,1397703499,0,58662,0,4040,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:10.667145,13019,13019,1397703499,0,59713,1,166589,6,0,0,6,0,0,0,0,0
2025-08-27 14:08:10.667145,13095,13670,1397703499,0,59289,1,1619467,66,0,0,66,0,0,0,0,0
2025-08-27 14:08:10.667145,13019,13524,1397703499,0,70074,0,2312,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:10.667145,13095,13671,1397703499,0,59289,1,1630891,63,0,0,63,0,0,0,0,0
2025-08-27 14:08:10.667145,838,15375,16914836,0,5622,0,11205,8,5,3,0,0,0,0,0,0
2025-08-27 14:08:10.667145,838,12627,16914836,0,6137,0,57000,42,24,18,0,0,0,0,0,0
2025-08-27 14:08:10.667145,13120,16577,1397703499,0,59714,1,652282,17,0,0,17,0,0,0,0,0
2025-08-27 14:08:10.667145,13019,13524,1397703499,0,70884,0,4983,2,0,2,0,0,0,0,0,0
2025-08-27 14:08:10.667145,13095,13669,1397703499,0,70082,0,76361,34,9,25,0,0,0,0,0,0
2025-08-27 14:08:10.667145,13019,13019,1397703499,0,59555,1,930028,35,0,0,35,0,0,0,0,0
2025-08-27 14:08:10.667145,13019,13495,1397703499,0,70807,1,229976,6,0,0,6,0,0,0,0,0
2025-08-27 14:08:10.667145,13019,13672,1397703499,0,59555,1,1512414,60,0,1,59,0,0,0,0,0
2025-08-27 14:08:10.667145,13120,13752,1397703499,0,70887,1,285012,3,0,0,2,1,0,0,0,0
2025-08-27 14:08:10.667145,13019,13495,1397703499,0,59713,0,58406,24,10,13,1,0,0,0,0,0
2025-08-27 14:08:10.667145,13120,13753,1397703499,0,70887,1,101485,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:10.667145,12720,12791,16914836,0,5598,1,323602,43,1,34,8,0,0,0,0,0
2025-08-27 14:08:10.667145,838,15305,1397703499,0,70075,0,2058,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:10.667145,13019,13524,1397703499,0,70807,0,93236,22,5,15,2,0,0,0,0,0
2025-08-27 14:08:10.667145,13019,13495,1397703499,0,59555,0,561755,83,18,43,22,0,0,0,0,0
2025-08-27 14:08:10.667145,838,15375,1397703499,0,70079,0,4679,2,0,2,0,0,0,0,0,0
2025-08-27 14:08:10.667145,838,15375,16914836,0,6137,0,51463,32,19,12,1,0,0,0,0,0
2025-08-27 14:08:10.667145,13253,16538,1397703499,0,70045,0,1357,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:10.667145,838,15375,1397703499,0,70079,1,38083,1,0,0,1,0,0,0,0,0
2025-08-27 14:08:10.667145,13019,13495,1397703499,0,70802,0,42369,16,0,16,0,0,0,0,0,0
2025-08-27 14:08:10.667145,13253,16544,1397703499,0,70045,0,2438,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:10.667145,838,15375,1397703499,0,58130,0,5976,3,1,2,0,0,0,0,0,0
2025-08-27 14:08:10.667145,13019,13524,1397703499,0,59392,1,238259,9,0,0,9,0,0,0,0,0
2025-08-27 14:08:10.667145,13019,13495,1397703499,0,59392,1,295456,10,0,0,10,0,0,0,0,0
2025-08-27 14:08:10.667145,13019,13672,1397703499,0,59600,1,749098,23,0,0,23,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13672,1397703499,0,70807,0,27104,14,6,8,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16545,1397703499,0,70045,1,89561,2,0,0,2,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13019,1397703499,0,59392,1,440147,14,0,0,14,0,0,0,0,0
2025-08-27 14:08:11.667145,13095,13670,1397703499,0,70082,1,586573,20,0,0,20,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16542,1397703499,0,70045,0,4656,3,0,3,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16544,1397703499,0,70045,1,156288,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13494,1397703499,0,59600,0,185671,36,6,26,4,0,0,0,0,0
2025-08-27 14:08:11.667145,12758,12874,16914836,0,5612,1,634627,68,2,49,17,0,0,0,0,0
2025-08-27 14:08:11.667145,838,15305,1397703499,0,56843,0,27995,1,0,0,1,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13672,1397703499,0,59600,0,116829,36,7,27,2,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13495,1397703499,0,59713,1,347802,13,0,0,13,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16537,1397703499,0,70045,0,1564,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16537,1397703499,0,70045,1,131165,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13494,1346981957,0,56673,1,48097,7,0,6,1,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16579,1397703499,0,70808,0,17782,6,0,6,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13672,1397703499,0,59600,1,408764,13,0,0,13,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13672,1397703499,0,59555,1,986222,33,0,0,32,1,0,0,0,0
2025-08-27 14:08:11.667145,12825,12914,16914836,0,5637,1,271429,28,0,18,10,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13019,1397703499,0,59392,0,94474,32,7,24,1,0,0,0,0,0
2025-08-27 14:08:11.667145,13120,13753,1397703499,0,70887,1,112504,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:11.667145,13120,13756,1397703499,0,59714,1,521857,19,0,0,19,0,0,0,0,0
2025-08-27 14:08:11.667145,838,15305,16914836,0,5612,0,101226,75,34,41,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13120,16577,1397703499,0,70887,0,119006,22,0,21,1,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13495,1397703499,0,59392,1,607121,18,0,0,18,0,0,0,0,0
2025-08-27 14:08:11.667145,12720,12791,16914836,0,5598,1,414207,58,2,45,11,0,0,0,0,0
2025-08-27 14:08:11.667145,12779,12814,16914836,0,5622,1,255929,29,1,23,5,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16578,1346981957,0,71151,0,45722,1,0,0,1,0,0,0,0,0
2025-08-27 14:08:11.667145,12972,13529,1346981957,0,56613,1,193010,14,0,7,7,0,0,0,0,0
2025-08-27 14:08:11.667145,12972,13530,1346981957,0,56613,1,113527,14,0,12,2,0,0,0,0,0
2025-08-27 14:08:11.667145,13095,13669,1397703499,0,59289,0,991082,206,36,142,28,0,0,0,0,0
2025-08-27 14:08:11.667145,838,15305,16914836,0,5637,0,40134,28,13,15,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13095,13670,1397703499,0,70082,0,141929,42,4,36,2,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16545,1397703499,0,70045,0,1384,2,1,1,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13495,1397703499,0,70807,0,104375,40,13,26,1,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16535,1397703499,0,70808,0,133306,42,13,27,2,0,0,0,0,0
2025-08-27 14:08:11.667145,13095,13669,1397703499,0,70082,0,164432,44,9,31,4,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13494,1397703499,0,70802,0,19897,8,1,7,0,0,0,0,0,0
2025-08-27 14:08:11.667145,838,15305,1397703499,0,58241,0,2338,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13019,1346981957,0,56673,1,206288,22,0,14,8,0,0,0,0,0
2025-08-27 14:08:11.667145,838,12627,16914836,0,5612,0,72233,19,9,9,1,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13495,1397703499,0,59392,0,75466,28,8,20,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13495,1397703499,0,70807,1,606127,17,0,0,17,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16541,1397703499,0,70045,1,106911,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13494,1397703499,0,70807,0,15906,8,3,5,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13120,16577,1346981957,0,56711,1,429997,28,0,4,24,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16543,1397703499,0,70045,0,7777,5,0,5,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16579,16914836,1048585,10,0,2205,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13672,1397703499,0,59713,1,283894,8,0,0,8,0,0,0,0,0
2025-08-27 14:08:11.667145,838,15375,1397703499,0,57324,0,1424,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:11.667145,838,12627,16914836,0,5879,0,4789,8,7,1,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13524,1397703499,0,59713,1,267438,7,0,0,7,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13524,1397703499,0,59555,0,833058,118,25,74,18,1,0,0,0,0
2025-08-27 14:08:11.667145,13019,13495,1397703499,0,59555,1,2083237,78,0,1,77,0,0,0,0,0
2025-08-27 14:08:11.667145,838,15305,16914836,0,5598,0,77771,64,34,30,0,0,0,0,0,0
2025-08-27 14:08:11.667145,838,15375,16914836,0,5612,0,60467,36,19,16,1,0,0,0,0,0
2025-08-27 14:08:11.667145,13116,13757,1397703499,0,59699,0,316495,58,3,52,3,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13019,1397703499,0,59713,0,131515,46,16,27,3,0,0,0,0,0
2025-08-27 14:08:11.667145,838,12627,16914836,0,5622,0,9566,6,3,3,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13019,1397703499,0,70802,0,121646,28,1,24,3,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16541,1397703499,0,70045,0,3124,3,1,2,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13495,1397703499,0,59600,0,213032,45,9,31,5,0,0,0,0,0
2025-08-27 14:08:11.667145,13120,13756,1397703499,0,59714,0,425630,60,2,54,4,0,0,0,0,0
2025-08-27 14:08:11.667145,12779,12814,1346981957,0,56706,0,114256,58,25,33,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13495,1397703499,0,59600,1,766023,25,0,0,25,0,0,0,0,0
2025-08-27 14:08:11.667145,13120,13752,1397703499,0,59714,1,159694,6,0,0,6,0,0,0,0,0
2025-08-27 14:08:11.667145,13095,13670,1397703499,0,59289,1,3303828,121,0,1,119,1,0,0,0,0
2025-08-27 14:08:11.667145,13253,16536,1397703499,0,70045,0,5446,3,0,3,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16533,1346981957,0,71151,1,7041,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13494,1397703499,0,70802,1,314213,6,0,0,6,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13495,1397703499,0,70802,1,1737725,12,0,0,9,3,0,0,0,0
2025-08-27 14:08:11.667145,13019,13524,1397703499,0,70802,0,90642,20,0,19,1,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13524,1346981957,0,56673,1,405048,29,2,17,9,1,0,0,0,0
2025-08-27 14:08:11.667145,13019,13494,1397703499,0,59392,1,236372,7,0,0,7,0,0,0,0,0
2025-08-27 14:08:11.667145,12972,13528,1346981957,0,56613,1,155340,15,0,9,6,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13524,1397703499,0,70802,1,1059900,10,0,0,7,3,0,0,0,0
2025-08-27 14:08:11.667145,13019,13672,1397703499,0,70802,0,22983,8,1,7,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13495,1397703499,0,59555,0,815604,153,33,95,25,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16535,1397703499,0,70808,1,947205,27,0,0,26,1,0,0,0,0
2025-08-27 14:08:11.667145,13019,13019,1397703499,0,59555,0,1214956,186,40,124,20,2,0,0,0,0
2025-08-27 14:08:11.667145,13095,13671,1397703499,0,59289,1,2878511,108,0,0,108,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13019,1397703499,0,70807,1,543052,16,0,0,16,0,0,0,0,0
2025-08-27 14:08:11.667145,13120,13756,1397703499,0,70887,1,475253,15,0,0,15,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16535,1397703499,0,70045,0,80202,14,2,10,2,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16533,1397703499,0,70808,0,179404,68,31,36,1,0,0,0,0,0
2025-08-27 14:08:11.667145,13192,13203,1346981957,0,57676,0,136144,58,25,31,2,0,0,0,0,0
2025-08-27 14:08:11.667145,838,15305,16914836,0,6463,0,5434,2,0,2,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13019,1397703499,0,59600,1,1237061,40,0,0,40,0,0,0,0,0
2025-08-27 14:08:11.667145,838,15375,16914836,0,5622,0,19607,14,7,7,0,0,0,0,0,0
2025-08-27 14:08:11.667145,12720,12791,1346981957,0,56613,0,281634,116,57,54,5,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16540,1397703499,0,70045,1,99523,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13524,1397703499,0,59600,1,730433,21,0,0,21,0,0,0,0,0
2025-08-27 14:08:11.667145,12972,12972,1397703499,0,59601,1,4520491,138,0,0,138,0,0,0,0,0
2025-08-27 14:08:11.667145,12825,12914,1346981957,0,56711,0,124193,56,23,31,2,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13672,1397703499,0,59555,0,558386,69,14,49,5,1,0,0,0,0
2025-08-27 14:08:11.667145,13019,13495,1397703499,0,59713,0,85454,36,10,25,1,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16578,16914836,1048585,10,0,2042,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13672,1397703499,0,59713,0,29150,14,5,9,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16544,1397703499,0,70045,0,2595,2,0,2,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13524,1397703499,0,70807,1,436656,13,0,0,13,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13672,1397703499,0,70802,1,1483083,10,0,0,8,2,0,0,0,0
2025-08-27 14:08:11.667145,838,12627,16914836,0,5598,0,11362,10,4,6,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13019,1397703499,0,59555,1,3096810,109,0,0,108,1,0,0,0,0
2025-08-27 14:08:11.667145,838,12627,1397703499,0,56168,0,2571,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16579,1397703499,0,70045,0,29723,1,0,0,1,0,0,0,0,0
2025-08-27 14:08:11.667145,838,12627,1397703499,0,57114,0,2343,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16533,1397703499,0,70045,0,67905,14,0,13,1,0,0,0,0,0
2025-08-27 14:08:11.667145,13095,13671,1397703499,0,59289,0,561032,151,33,102,16,0,0,0,0,0
2025-08-27 14:08:11.667145,12972,12972,1397703499,0,59601,0,506198,116,8,101,7,0,0,0,0,0
2025-08-27 14:08:11.667145,838,12627,16914836,0,5637,0,14017,10,5,5,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13019,1397703499,0,70807,0,59549,26,6,20,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13120,16577,1397703499,0,59714,1,941255,28,0,0,28,0,0,0,0,0
2025-08-27 14:08:11.667145,13095,13669,1397703499,0,59289,1,3421229,120,0,0,119,1,0,0,0,0
2025-08-27 14:08:11.667145,13019,13019,1397703499,0,70802,1,2340926,20,0,0,17,3,0,0,0,0
2025-08-27 14:08:11.667145,13095,13671,1397703499,0,70082,1,333245,10,0,0,10,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16539,1397703499,0,70045,0,1897,2,1,1,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16538,1397703499,0,70045,1,124181,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13494,1397703499,0,70807,1,134289,4,0,0,4,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13524,1397703499,0,59600,0,158034,50,8,40,2,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13524,1397703499,0,59392,0,135055,40,9,29,2,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16579,1397703499,0,70808,1,142005,4,0,0,4,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16543,1397703499,0,70045,1,173012,4,0,0,4,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13494,1397703499,0,59555,1,964632,33,0,0,33,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13672,1397703499,0,70807,1,287037,8,0,0,8,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16540,1397703499,0,70045,0,6190,5,1,4,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13524,1397703499,0,70807,0,95884,28,5,22,1,0,0,0,0,0
2025-08-27 14:08:11.667145,838,15375,16914836,0,5637,0,34466,18,6,11,1,0,0,0,0,0
2025-08-27 14:08:11.667145,13095,13671,1397703499,0,70082,0,95943,32,9,21,2,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13672,1397703499,0,59392,0,23168,8,2,6,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13120,16577,1397703499,0,70887,1,3296216,37,0,0,32,5,0,0,0,0
2025-08-27 14:08:11.667145,13095,13670,1397703499,0,59289,0,894726,211,29,157,25,0,0,0,0,0
2025-08-27 14:08:11.667145,13116,16575,1346981957,0,56706,1,500064,29,0,6,23,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16542,1397703499,0,70045,1,115030,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:11.667145,12758,12874,1346981957,0,56673,0,248408,132,62,69,1,0,0,0,0,0
2025-08-27 14:08:11.667145,13120,13752,1397703499,0,70887,1,134795,4,0,0,4,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16533,1346981957,0,57676,1,209439,15,0,5,10,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16579,1346981957,0,71152,0,155926,1,0,0,0,1,0,0,0,0
2025-08-27 14:08:11.667145,13019,13524,1397703499,0,59555,1,2342626,77,0,0,77,0,0,0,0,0
2025-08-27 14:08:11.667145,12972,13527,1346981957,0,56613,1,135598,15,0,13,2,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13019,1397703499,0,59713,1,887705,24,0,0,23,1,0,0,0,0
2025-08-27 14:08:11.667145,13253,16539,1397703499,0,70045,1,273872,2,0,0,1,1,0,0,0,0
2025-08-27 14:08:11.667145,13019,13019,1397703499,0,59600,0,390312,76,12,55,9,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13495,1397703499,0,70802,0,98556,23,0,22,1,0,0,0,0,0
2025-08-27 14:08:11.667145,838,12627,1397703499,0,69608,1,19463,1,0,0,1,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16538,1397703499,0,70045,0,6318,3,0,3,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13116,13757,1397703499,0,59699,1,2605305,58,0,0,57,1,0,0,0,0
2025-08-27 14:08:11.667145,13019,13672,1397703499,0,59392,1,97516,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:11.667145,838,15305,16914836,0,5879,0,32632,30,18,12,0,0,0,0,0,0
2025-08-27 14:08:11.667145,838,15305,1397703499,0,57963,0,2456,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16533,1397703499,0,70808,1,777960,27,0,0,27,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13494,1397703499,0,59600,1,555158,17,0,0,17,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13494,1397703499,0,59392,0,27811,8,2,5,1,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13494,1397703499,0,59713,0,18182,6,2,4,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16535,1346981957,0,57676,1,210555,14,0,7,7,0,0,0,0,0
2025-08-27 14:08:11.667145,13095,13669,1397703499,0,70082,1,567245,16,0,1,15,0,0,0,0,0
2025-08-27 14:08:11.667145,13120,13753,1397703499,0,59714,1,196742,6,0,0,6,0,0,0,0,0
2025-08-27 14:08:11.667145,838,12627,1397703499,0,56146,0,2563,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13120,13756,1397703499,0,70887,0,195497,26,0,20,6,0,0,0,0,0
2025-08-27 14:08:11.667145,13192,13203,16914836,0,5879,1,215655,29,3,20,6,0,0,0,0,0
2025-08-27 14:08:11.667145,838,15375,16914836,0,5598,0,47545,42,20,22,0,0,0,0,0,0
2025-08-27 14:08:11.667145,12856,12856,1397703499,0,70049,0,128126,29,0,29,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13494,1397703499,0,59713,1,494089,7,0,0,6,1,0,0,0,0
2025-08-27 14:08:11.667145,13253,16536,1397703499,0,70045,1,103884,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13494,1397703499,0,59555,0,757348,51,13,28,8,2,0,0,0,0
2025-08-27 14:08:11.667145,838,15375,16914836,0,5879,0,24993,20,9,11,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13672,1346981957,0,56673,1,93574,7,1,2,4,0,0,0,0,0
2025-08-27 14:08:11.667145,13253,16535,1346981957,0,71152,1,5931,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:11.667145,838,15305,16914836,0,5622,0,61637,38,16,22,0,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13495,1346981957,0,56673,1,203020,22,1,15,6,0,0,0,0,0
2025-08-27 14:08:11.667145,13019,13524,1397703499,0,59713,0,38428,16,5,11,0,0,0,0,0,0
2025-08-27 14:08:11.667145,12856,12856,1397703499,0,70049,1,1140243,29,0,0,28,1,0,0,0,0
2025-08-27 14:08:11.667145,13019,13524,1397703499,0,59392,1,483909,16,0,0,16,0,0,0,0,0
2025-08-27 14:08:12.667145,13019,13524,1397703499,0,70807,0,51875,18,7,10,1,0,0,0,0,0
2025-08-27 14:08:12.667145,13120,13756,1397703499,0,70887,0,297148,28,1,18,9,0,0,0,0,0
2025-08-27 14:08:12.667145,13019,13524,1397703499,0,59392,0,47829,16,5,10,1,0,0,0,0,0
2025-08-27 14:08:12.667145,838,15375,16914836,0,5612,0,31130,16,7,8,1,0,0,0,0,0
2025-08-27 14:08:12.667145,12720,12791,16914836,0,5598,1,516956,58,1,39,18,0,0,0,0,0
2025-08-27 14:08:12.667145,13253,16579,1397703499,0,70808,0,32312,14,6,8,0,0,0,0,0,0
2025-08-27 14:08:12.667145,13120,13756,1397703499,0,59714,1,633389,20,0,0,20,0,0,0,0,0
2025-08-27 14:08:12.667145,838,12627,16914836,0,5612,0,65711,44,23,20,1,0,0,0,0,0
2025-08-27 14:08:12.667145,13120,13753,1397703499,0,59714,1,137082,4,0,0,4,0,0,0,0,0
2025-08-27 14:08:12.667145,13019,13494,1397703499,0,70807,0,70158,28,6,21,1,0,0,0,0,0
2025-08-27 14:08:12.667145,13095,13669,1397703499,0,70082,0,134100,32,2,27,3,0,0,0,0,0
2025-08-27 14:08:12.667145,13253,16537,1397703499,0,70045,0,5475,3,0,3,0,0,0,0,0,0
2025-08-27 14:08:12.667145,838,12627,16914836,0,5598,0,93332,44,20,22,2,0,0,0,0,0
2025-08-27 14:08:12.667145,13019,13019,1397703499,0,70807,1,675536,19,0,0,19,0,0,0,0,0
2025-08-27 14:08:12.667145,13253,16535,1397703499,0,70808,0,187939,64,26,35,3,0,0,0,0,0
2025-08-27 14:08:12.667145,13253,16579,16914836,1048585,10,0,3391,2,1,1,0,0,0,0,0,0
2025-08-27 14:08:12.667145,13019,13524,1397703499,0,59713,1,140034,4,0,0,4,0,0,0,0,0
2025-08-27 14:08:12.667145,13253,16579,1397703499,0,70808,1,228696,9,0,0,9,0,0,0,0,0
2025-08-27 14:08:12.667145,13120,16577,1397703499,0,59714,1,1123106,30,0,0,29,1,0,0,0,0
2025-08-27 14:08:12.667145,13019,13494,1397703499,0,59555,0,1531285,186,44,107,34,1,0,0,0,0
2025-08-27 14:08:12.667145,12972,13527,1346981957,0,56613,1,151306,14,0,11,3,0,0,0,0,0
2025-08-27 14:08:12.667145,13095,13671,1397703499,0,70082,0,181778,30,3,21,6,0,0,0,0,0
2025-08-27 14:08:12.667145,13253,16541,1397703499,0,70045,1,124690,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:12.667145,13019,13524,1397703499,0,70807,1,300576,8,0,0,8,0,0,0,0,0
2025-08-27 14:08:12.667145,13253,16545,1397703499,0,70045,0,2227,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:12.667145,13019,13495,1397703499,0,70802,1,954180,16,0,0,14,2,0,0,0,0
2025-08-27 14:08:12.667145,13120,13753,1397703499,0,70887,0,8522,2,0,2,0,0,0,0,0,0
2025-08-27 14:08:12.667145,12856,12856,1397703499,0,70049,1,1012126,29,0,0,29,0,0,0,0,0
2025-08-27 14:08:12.667145,13019,13495,1397703499,0,59555,1,2001896,68,0,0,68,0,0,0,0,0
2025-08-27 14:08:12.667145,13253,16536,1397703499,0,70045,1,181733,4,0,0,4,0,0,0,0,0
2025-08-27 14:08:12.667145,13019,13524,1397703499,0,59713,0,55742,16,4,10,2,0,0,0,0,0
2025-08-27 14:08:12.667145,13019,13495,1397703499,0,59392,0,62956,18,2,15,1,0,0,0,0,0
2025-08-27 14:08:12.667145,13192,13203,16914836,0,5879,1,178963,29,0,26,3,0,0,0,0,0
2025-08-27 14:08:12.667145,13019,13019,1397703499,0,70802,1,830274,16,0,0,16,0,0,0,0,0
2025-08-27 14:08:12.667145,13019,13019,1397703499,0,59555,1,3632860,124,0,0,124,0,0,0,0,0
2025-08-27 14:08:12.667145,13253,16542,1397703499,0,70045,1,163365,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:12.667145,13253,16533,1397703499,0,70808,1,597234,20,0,0,20,0,0,0,0,0
2025-08-27 14:08:12.667145,13253,16537,1397703499,0,70045,1,50114,1,0,0,1,0,0,0,0,0
2025-08-27 14:08:12.667145,13253,16543,1397703499,0,70045,1,103791,2,0,0,2,0,0,0,0,0
2025-08-27 14:08:12.667145,13095,13670,1397703499,0,70082,0,197258,58,13,42,3,0,0,0,0,0
2025-08-27 14:08:12.667145,13095,13666,1397703499,0,59289,1,150868,6,0,0,6,0,0,0,0,0
2025-08-27 14:08:12.667145,13019,13019,1346981957,0,56673,1,344775,34,1,21,12,0,0,0,0,0
2025-08-27 14:08:12.667145,13095,13670,1397703499,0,59289,1,3675649,133,0,2,130,1,0,0,0,0
2025-08-27 14:08:12.667145,13019,13495,1397703499,0,59713,1,449617,14,0,0,14,0,0,0,0,0
2025-08-27 14:08:12.667145,13019,13494,1397703499,0,59713,1,611588,18,0,0,18,0,0,0,0,0
2025-08-27 14:08:12.667145,12972,13529,1346981957,0,56613,1,178235,15,0,6,9,0,0,0,0,0
2025-08-27 14:08:12.667145,13019,13494,1397703499,0,59392,1,521287,17,0,0,17,0,0,0,0,0
